Frame 8
PU Merge  64x64	1000
PU Merge 64x64	1000
PU Merge 32x64	1000
PU Merge  32x64	1000
PU Merge 64x32	1000
PU Merge  64x32	1000
PU Merge 64x16	348
PU Merge  64x16	348
PU Merge 64x48	1044
PU Merge  64x48	1044
PU Merge  32x32	1000
PU Merge 32x32	1000
PU Merge 16x32	1000
PU Merge  16x32	1000
PU Merge 32x16	1000
PU Merge  32x16	1000
PU Merge 32x8	378.125
PU Merge  32x8	378.125
PU Merge 32x24	1134.38
PU Merge  32x24	1134.38
PU Merge 8x32	342.875
PU Merge  8x32	342.875
PU Merge 24x32	1028.62
PU Merge  24x32	1028.62
PU Merge  16x16	1000
PU Merge 16x16	1000
PU Merge 8x16	1000
PU Merge  8x16	1000
PU Merge 16x8	1000
PU Merge  16x8	1000
PU Merge 16x4	389.281
PU Merge  16x4	389.281
PU Merge 16x12	1167.84
PU Merge  16x12	1167.84
PU Merge 4x16	381.281
PU Merge  4x16	381.281
PU Merge 12x16	1143.84
PU Merge  12x16	1143.84
PU Merge  8x8	1000
PU Merge 8x8	1000
PU Merge 4x8	1000
PU Merge  4x8	1000
PU Merge 8x4	1000
PU Merge  8x4	1000
PU Intra  16x16	784.188
PU Intra  8x8	619.438
PU Intra  4x4	619.438
PU Merge 16x64	301.5
PU Merge  16x64	301.5
PU Merge 48x64	904.5
PU Merge  48x64	904.5
PU Intra  64x64	967
PU Intra  32x32	904

Frame 4
PU Merge  64x64	1000
PU Merge 64x64	1000
PU Merge 32x64	1000
PU Merge  32x64	1000
PU Merge 64x32	1000
PU Merge  64x32	1000
PU Merge 64x16	304
PU Merge  64x16	304
PU Merge 64x48	912
PU Merge  64x48	912
PU Merge  32x32	1000
PU Merge 32x32	1000
PU Merge 16x32	1000
PU Merge  16x32	1000
PU Merge 32x16	1000
PU Merge  32x16	1000
PU Merge 32x8	275.75
PU Merge  32x8	275.75
PU Merge 32x24	827.25
PU Merge  32x24	827.25
PU Merge 8x32	252.375
PU Merge  8x32	252.375
PU Merge 24x32	757.125
PU Merge  24x32	757.125
PU Merge  16x16	1000
PU Merge 16x16	1000
PU Merge 8x16	1000
PU Merge  8x16	1000
PU Merge 16x8	1000
PU Merge  16x8	1000
PU Merge 16x4	227.375
PU Merge  16x4	227.375
PU Merge 16x12	682.125
PU Merge  16x12	682.125
PU Merge 4x16	219.938
PU Merge  4x16	219.938
PU Merge 12x16	659.812
PU Merge  12x16	659.812
PU Merge  8x8	1000
PU Merge 8x8	1000
PU Merge 4x8	1000
PU Merge  4x8	1000
PU Merge 8x4	1000
PU Merge  8x4	1000
PU Merge 16x64	245
PU Merge  16x64	245
PU Merge 48x64	735
PU Merge  48x64	735
PU Intra  64x64	693
PU Intra  32x32	525.25
PU Intra  16x16	357.5
PU Intra  8x8	227.375
PU Intra  4x4	227.375

Frame 2
PU Merge  64x64	1000
PU Merge 64x64	1000
PU Merge 32x64	1000
PU Merge  32x64	1000
PU Merge 64x32	1000
PU Merge  64x32	1000
PU Merge 16x64	212
PU Merge  16x64	212
PU Merge 48x64	636
PU Merge  48x64	636
