Frame 4
TU 4x4	9.21875
PU Inter SMP 16x16	1.4375
PU Merge SMP 8x8	2.98438
PU Inter SMP 8x8	1.42188
TU 8x8	7.03125
PU Merge SMP 16x16	3.875
PU SKIP 8x8	2.625
PU Inter SMP 8x4	0.351562
PU Merge SMP 8x4	0.304688
PU Inter SMP 4x8	0.554688
PU Merge AMP 4x16	0.25
PU Inter AMP 12x16	0.515625
PU Merge AMP 16x4	0.1875
PU Inter AMP 16x12	0.328125
PU Merge AMP 12x16	0.609375
PU Inter SMP 16x8	0.28125
TU 16x16	5.625
PU SKIP 16x16	4.125
TU 32x32	2.5
PU Inter SMP 16x32	0.375
PU Merge SMP 8x16	0.65625
PU Merge AMP 16x12	0.375
PU Merge SMP 4x8	0.367188
PU Intra 8x8	0.03125
PU Intra 4x4	0.046875
PU Inter AMP 4x16	0.125
PU Inter SMP 8x16	0.28125
PU Inter AMP 16x4	0.046875
PU Merge SMP 16x8	0.09375
PU Inter SMP 32x32	0.75
PU SKIP 32x32	1
PU Merge SMP 16x32	0.125
PU Inter SMP 32x16	0.125
PU Merge SMP 32x16	0.125
END
Frame 2
TU 16x16	8.6875
PU Merge SMP 16x16	3.875
TU 4x4	4.92188
PU Merge AMP 16x4	0.046875
PU Merge AMP 16x12	0.09375
PU Merge SMP 8x8	1.96875
TU 8x8	5.51562
PU SKIP 8x8	2.71875
PU Inter SMP 16x8	0.09375
PU Merge SMP 16x8	0.09375
PU SKIP 16x16	6.875
PU Merge SMP 8x4	0.0625
PU Merge SMP 4x8	0.109375
TU 32x32	5.25
PU Merge SMP 16x32	0.25
PU Merge AMP 12x16	0.46875
PU Merge AMP 4x16	0.09375
PU Inter AMP 4x16	0.09375
PU Inter AMP 16x12	0.09375
PU Inter SMP 8x4	0.078125
PU Inter SMP 8x8	0.296875
PU Inter AMP 16x4	0.015625
PU Inter AMP 12x16	0.09375
PU Inter SMP 16x16	0.375
PU Inter SMP 4x8	0.078125
PU Merge SMP 8x16	0.15625
PU Inter SMP 8x16	0.09375
PU Merge SMP 32x32	1.25
PU SKIP 32x32	5
END
Frame 1
TU 32x32	19
PU Merge SMP 32x64	1
PU Merge AMP 48x64	0.75
PU Merge AMP 16x64	0.25
PU SKIP 32x32	7
TU 8x8	1.0625
PU SKIP 8x8	0.9375
TU 16x16	4.0625
PU Merge SMP 16x16	0.125
TU 4x4	0.25
PU Inter AMP 16x4	0.015625
PU Merge AMP 16x12	0.046875
PU Merge SMP 16x8	0.09375
PU Inter SMP 16x16	0.0625
PU Inter SMP 8x4	0.0078125
PU Merge SMP 8x4	0.0234375
PU SKIP 16x16	3.375
PU Merge SMP 8x8	0.140625
PU Inter SMP 4x8	0.0234375
PU Merge SMP 4x8	0.0234375
PU SKIP 64x64	10
PU Inter SMP 16x8	0.03125
PU Merge AMP 4x16	0.03125
PU Merge AMP 12x16	0.09375
PU Merge SMP 8x16	0.0625
PU Inter SMP 16x32	0.125
PU Merge SMP 16x32	0.125
PU Inter SMP 8x8	0.03125
END
Frame 3
TU 32x32	19
PU Inter SMP 64x64	2
PU Merge SMP 32x64	1
TU 8x8	1.3125
PU Inter AMP 16x4	0.015625
PU Merge AMP 16x12	0.09375
TU 4x4	0.25
PU Inter SMP 8x4	0.0234375
PU Merge SMP 4x8	0.0234375
PU Inter SMP 4x8	0.0390625
PU Merge SMP 8x8	0.109375
PU Merge SMP 16x16	0.0625
PU SKIP 8x8	0.78125
PU Inter SMP 8x8	0.078125
PU Merge SMP 8x4	0.0078125
PU Inter SMP 16x8	0.0625
PU Merge SMP 16x8	0.0625
TU 16x16	3.8125
PU SKIP 16x16	3.4375
PU SKIP 32x32	6.75
PU Merge SMP 32x16	0.125
PU Inter SMP 32x16	0.125
PU Merge SMP 32x32	0.5
PU Merge SMP 16x32	0.25
PU SKIP 64x64	8
PU Merge AMP 8x32	0.0625
PU Merge AMP 24x32	0.1875
PU Inter AMP 32x24	0.1875
PU Merge AMP 32x8	0.0625
PU Merge SMP 8x16	0.03125
PU Inter SMP 8x16	0.03125
PU Inter SMP 32x32	0.25
PU Merge AMP 16x4	0.015625
END
